age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.01369863,Private,0.122799486,11th,0.101694915,Never-married,Other-service,Own-child,White,Female,0.193877551,United-States,<=50K
0.219178082,Private,0.065782572,Assoc-voc,0.169491525,Never-married,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.465753425,Others,0.156272813,HS-grad,0.13559322,Separated,Other-service,Not-in-family,Black,Female,0.367346939,United-States,<=50K
0.506849315,Private,0.146983965,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.095890411,Others,0.182147967,Some-college,0.152542373,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0.234693878,United-States,<=50K
0.506849315,Private,0.207723766,Some-college,0.152542373,Divorced,Exec-managerial,Unmarried,White,Female,0.397959184,Germany,<=50K
0.342465753,Private,0.126945552,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.448979592,United-States,>50K
0.465753425,Federal-gov,0.162830728,Masters,0.220338983,Widowed,Sales,Unmarried,White,Male,0.5,El-Salvador,>50K
0.328767123,Private,0.397836616,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.397959184,United-States,>50K
0.410958904,Local-gov,0.13930483,Assoc-acdm,0.186440678,Separated,Exec-managerial,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.191780822,State-gov,0.099843723,Some-college,0.152542373,Divorced,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.054794521,Private,0.127562632,Assoc-voc,0.169491525,Never-married,Craft-repair,Own-child,Black,Male,0.397959184,United-States,<=50K
0.479452055,Private,0.105230752,Some-college,0.152542373,Divorced,Exec-managerial,Unmarried,White,Female,0.397959184,United-States,<=50K
0.04109589,Private,0.076408312,Some-college,0.152542373,Never-married,Prof-specialty,Own-child,White,Female,0.142857143,United-States,<=50K
0.01369863,Private,0.115250979,HS-grad,0.13559322,Never-married,Others,Own-child,White,Female,0.244897959,United-States,<=50K
0.561643836,Private,0.071350574,HS-grad,0.13559322,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0.602040816,Philippines,<=50K
0.082191781,Private,0.190378187,HS-grad,0.13559322,Never-married,Others,Unmarried,White,Female,0.397959184,United-States,<=50K
0.054794521,Private,0.008139733,Some-college,0.152542373,Never-married,Sales,Not-in-family,White,Female,0.193877551,United-States,<=50K
0.356164384,State-gov,0.067803218,Assoc-voc,0.169491525,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,<=50K
0.493150685,Private,0.075864711,HS-grad,0.13559322,Divorced,Others,Own-child,White,Male,0.397959184,United-States,<=50K
0.01369863,Private,0.101310562,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.397959184,United-States,<=50K
0.424657534,Private,0.098634737,1st-4th,0.016949153,Married-civ-spouse,Other-service,Husband,White,Male,0.397959184,United-States,<=50K
0.095890411,Private,0.117478452,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,Black,Female,0.193877551,United-States,<=50K
0.328767123,State-gov,0.008454737,Masters,0.220338983,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,>50K
0.246575342,Private,0.137317521,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.410958904,Local-gov,0.138599985,Assoc-voc,0.169491525,Divorced,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.506849315,Private,0.180574993,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.316326531,United-States,<=50K
0.315068493,Private,0.12628561,Bachelors,0.203389831,Separated,Sales,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.534246575,Self-emp-not-inc,0.043006422,Some-college,0.152542373,Divorced,Sales,Unmarried,White,Female,0.479591837,United-States,<=50K
0.082191781,Private,0.070630761,Assoc-voc,0.169491525,Never-married,Tech-support,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.232876712,Self-emp-not-inc,0.128321224,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,<=50K
0.136986301,Local-gov,0.106960207,HS-grad,0.13559322,Never-married,Craft-repair,Unmarried,Black,Male,0.397959184,United-States,<=50K
0.205479452,Private,0.067005165,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Male,0.397959184,United-States,>50K
0.753424658,Self-emp-not-inc,0.085051506,Some-college,0.152542373,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.744897959,United-States,<=50K
0.356164384,Local-gov,0.19509779,12th,0.118644068,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,<=50K
0.205479452,Private,0.064906278,Assoc-acdm,0.186440678,Divorced,Prof-specialty,Unmarried,Black,Female,0.346938776,United-States,<=50K
0.493150685,Private,0.15510737,Some-college,0.152542373,Separated,Adm-clerical,Own-child,White,Male,0.397959184,Cuba,<=50K
0.01369863,Private,0.080355035,12th,0.118644068,Never-married,Other-service,Own-child,White,Male,0.091836735,United-States,<=50K
0.287671233,Private,0.162985848,10th,0.084745763,Widowed,Transport-moving,Unmarried,Black,Male,0.397959184,United-States,<=50K
0.328767123,Federal-gov,0.1174179,Assoc-voc,0.169491525,Divorced,Adm-clerical,Own-child,Black,Female,0.397959184,United-States,<=50K
0.410958904,Private,0.02202232,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.397959184,United-States,<=50K
0.534246575,Local-gov,0.37837038,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.142857143,United-States,<=50K
0.150684932,Private,0.273296789,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.397959184,United-States,<=50K
0.520547945,State-gov,0.191936194,Prof-school,0.237288136,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.397959184,United-States,>50K
0.452054795,State-gov,0.021147387,Bachelors,0.203389831,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.342465753,Self-emp-inc,0.024137535,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,<=50K
0.068493151,Private,0.125496402,Some-college,0.152542373,Never-married,Machine-op-inspct,Own-child,White,Male,0.244897959,United-States,<=50K
0.342465753,Private,0.221998916,5th-6th,0.033898305,Married-civ-spouse,Other-service,Husband,White,Male,0.43877551,Mexico,<=50K
0.342465753,Federal-gov,0.037665657,Some-college,0.152542373,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.397959184,United-States,<=50K
0.397260274,Private,0.145946428,HS-grad,0.13559322,Divorced,Exec-managerial,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.520547945,Private,0.045733273,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.551020408,United-States,<=50K
0.547945205,Private,0.105817215,Bachelors,0.203389831,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,Others
0.109589041,Private,0.064398055,12th,0.118644068,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,<=50K
0.356164384,Private,0.08695173,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.295918367,Dominican-Republic,<=50K
0.232876712,Self-emp-inc,0.076725356,Bachelors,0.203389831,Divorced,Farming-fishing,Not-in-family,White,Male,0.602040816,United-States,<=50K
0.136986301,Local-gov,0.15076196,Bachelors,0.203389831,Divorced,Prof-specialty,Other-relative,White,Female,0.397959184,United-States,<=50K
0.109589041,Private,0.10965168,HS-grad,0.13559322,Never-married,Machine-op-inspct,Own-child,White,Female,0.397959184,United-States,<=50K
0.273972603,Private,0.065736308,Some-college,0.152542373,Never-married,Exec-managerial,Not-in-family,White,Female,0.397959184,United-States,Others
0.424657534,Private,0.279162786,Some-college,0.152542373,Divorced,Sales,Unmarried,White,Male,0.448979592,United-States,<=50K
0.287671233,Private,0.145684492,HS-grad,0.13559322,Married-civ-spouse,Other-service,Husband,White,Male,0.448979592,United-States,<=50K
0.273972603,Private,0.149629174,HS-grad,0.13559322,Divorced,Adm-clerical,Unmarried,White,Female,0.367346939,United-States,<=50K
0.246575342,Others,0.143848902,Some-college,0.152542373,Divorced,Adm-clerical,Own-child,White,Female,0.37755102,United-States,<=50K
0.082191781,Private,0.087210264,HS-grad,0.13559322,Never-married,Sales,Own-child,White,Male,0.397959184,United-States,<=50K
0.342465753,Local-gov,0.075027197,HS-grad,0.13559322,Married-civ-spouse,Protective-serv,Husband,White,Male,0.908163265,United-States,<=50K
0.082191781,Others,0.214342912,Some-college,0.152542373,Never-married,Handlers-cleaners,Own-child,White,Male,0.295918367,United-States,<=50K
0.534246575,Others,0.134700206,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,>50K
0.328767123,Others,0.135637732,Bachelors,0.203389831,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,>50K
0.410958904,Self-emp-not-inc,0.119944048,5th-6th,0.033898305,Married-civ-spouse,Sales,Husband,White,Male,0.5,Mexico,<=50K
0.164383562,Private,0.16241027,HS-grad,0.13559322,Never-married,Craft-repair,Own-child,Black,Male,0.397959184,United-States,<=50K
0.205479452,Others,0.130064967,Some-college,0.152542373,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0.5,United-States,<=50K
0.712328767,Self-emp-not-inc,0.153544601,Prof-school,0.237288136,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.397959184,United-States,>50K
0.02739726,Private,0.085797172,Some-college,0.152542373,Never-married,Adm-clerical,Other-relative,White,Male,0.244897959,United-States,<=50K
0.109589041,Local-gov,0.120451591,Bachelors,0.203389831,Never-married,Craft-repair,Own-child,White,Male,0.244897959,United-States,<=50K
0.534246575,Private,0.128702902,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,>50K
0.342465753,Private,0.2155172,Masters,0.220338983,Never-married,Prof-specialty,Not-in-family,White,Female,0.5,United-States,>50K
0.561643836,Private,0.086595225,Bachelors,0.203389831,Divorced,Exec-managerial,Unmarried,White,Female,0.346938776,United-States,<=50K
0.315068493,Others,0.125675335,10th,0.084745763,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.109589041,Private,0.008933024,Assoc-acdm,0.186440678,Divorced,Others,Unmarried,White,Female,0.397959184,United-States,<=50K
0.260273973,Private,0.069528591,HS-grad,0.13559322,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,<=50K
0.328767123,Private,0.211526935,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.191780822,Private,0.015422223,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.068493151,Private,0.128823324,HS-grad,0.13559322,Never-married,Exec-managerial,Own-child,White,Female,0.397959184,United-States,<=50K
0.260273973,Private,0.080567985,Assoc-voc,0.169491525,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.342465753,Private,0.010085541,10th,0.084745763,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.164383562,Private,0.199298285,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,<=50K
0.109589041,Private,0.108629791,HS-grad,0.13559322,Never-married,Adm-clerical,Unmarried,White,Female,0.459183673,United-States,<=50K
0.082191781,Private,0.148720904,Bachelors,0.203389831,Never-married,Exec-managerial,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.232876712,Private,0.115162533,HS-grad,0.13559322,Separated,Sales,Unmarried,Black,Female,0.193877551,United-States,<=50K
0.136986301,Private,0.124715358,HS-grad,0.13559322,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.448979592,United-States,<=50K
0.205479452,Private,0.294040047,Bachelors,0.203389831,Married-civ-spouse,Sales,Husband,Black,Male,0.5,United-States,>50K
0.219178082,Private,0.126115522,Some-college,0.152542373,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.287671233,Private,0.103214188,Bachelors,0.203389831,Divorced,Exec-managerial,Not-in-family,White,Female,0.551020408,United-States,<=50K
0.301369863,Private,0.026323506,Assoc-voc,0.169491525,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.452054795,Private,0.103540757,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.315068493,Others,0.139055821,HS-grad,0.86440678,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.561643836,Others,0.125976731,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.534246575,Private,0.034321726,Bachelors,0.203389831,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.5,United-States,<=50K
0.178082192,Local-gov,0.122369503,Bachelors,0.203389831,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,<=50K
0.301369863,Private,0.057276809,Some-college,0.152542373,Divorced,Exec-managerial,Unmarried,White,Female,0.387755102,United-States,<=50K
0.328767123,State-gov,0.117322651,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.452054795,Private,0.182877305,Some-college,0.152542373,Divorced,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.136986301,Others,0.104496652,Bachelors,0.203389831,Never-married,Exec-managerial,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.136986301,Private,0.116732105,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.397959184,United-States,>50K
0.561643836,Private,0.086356422,5th-6th,0.033898305,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,Italy,<=50K
0.109589041,Private,0.156991265,Some-college,0.152542373,Never-married,Tech-support,Own-child,White,Male,0.142857143,Mexico,<=50K
0.191780822,Private,0.170078519,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0.397959184,United-States,<=50K
0.301369863,Private,0.168702167,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,>50K
0.520547945,Private,0.015348745,Assoc-voc,0.169491525,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.068493151,Private,0.106081872,Assoc-voc,0.169491525,Never-married,Other-service,Own-child,White,Female,0.112244898,United-States,<=50K
0.369863014,Private,0.093393304,Assoc-acdm,0.186440678,Separated,Exec-managerial,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.369863014,Private,0.098448321,12th,0.118644068,Divorced,Transport-moving,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.602739726,Private,0.314547903,7th-8th,0.050847458,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.540816327,United-States,<=50K
0.205479452,Private,0.03817252,Assoc-voc,0.169491525,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.246575342,Private,0.154521587,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.448979592,United-States,>50K
0.547945205,Private,0.081955904,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.397959184,Philippines,>50K
0.205479452,Private,0.020272454,Doctorate,0.254237288,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.653061224,United-States,>50K
0.397260274,State-gov,0.158599618,7th-8th,0.050847458,Never-married,Other-service,Not-in-family,Black,Female,0.397959184,United-States,<=50K
0.123287671,Self-emp-not-inc,0.140661452,HS-grad,0.13559322,Married-civ-spouse,Other-service,Wife,White,Female,0.193877551,United-States,<=50K
0.356164384,Self-emp-inc,0.022593815,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.616438356,Local-gov,0.067468484,HS-grad,0.13559322,Divorced,Other-service,Not-in-family,White,Female,0.346938776,United-States,<=50K
0.589041096,State-gov,0.036992789,Masters,0.220338983,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.37755102,China,>50K
0.684931507,Private,0.120961174,HS-grad,0.13559322,Divorced,Sales,Not-in-family,White,Female,0.193877551,United-States,<=50K
0.02739726,Private,0.172478802,HS-grad,0.13559322,Never-married,Others,Unmarried,Black,Female,0.295918367,United-States,<=50K
0.424657534,Private,0.283458529,10th,0.084745763,Married-civ-spouse,Craft-repair,Husband,White,Male,0.653061224,United-States,>50K
0.02739726,State-gov,0.015276628,HS-grad,0.13559322,Never-married,Adm-clerical,Not-in-family,White,Female,0.193877551,United-States,<=50K
0.02739726,Private,0.014278551,Some-college,0.152542373,Never-married,Others,Not-in-family,White,Female,0.295918367,United-States,<=50K
0.356164384,Private,0.114988363,HS-grad,0.13559322,Divorced,Exec-managerial,Unmarried,White,Female,0.397959184,United-States,<=50K
0.191780822,Private,0.092140776,Doctorate,0.254237288,Married-civ-spouse,Others,Wife,White,Female,0.908163265,United-States,<=50K
0.657534247,Private,0.053366825,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.448979592,United-States,<=50K
0.205479452,Private,0.106771749,HS-grad,0.13559322,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.260273973,State-gov,0.114882228,Masters,0.220338983,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.397959184,United-States,>50K
0.328767123,Private,0.230410109,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,Mexico,<=50K
0.219178082,Local-gov,0.093530055,Some-college,0.152542373,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,<=50K
0.136986301,Private,0.1421072,Some-college,0.152542373,Never-married,Craft-repair,Not-in-family,White,Male,0.448979592,United-States,<=50K
0.794520548,Self-emp-inc,0.101843278,11th,0.101694915,Never-married,Exec-managerial,Not-in-family,White,Male,0.5,United-States,<=50K
0.465753425,Private,0.065224683,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,>50K
0.410958904,Private,0.013321296,HS-grad,0.13559322,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.397959184,United-States,<=50K
0.191780822,Private,0.162886517,Some-college,0.152542373,Never-married,Prof-specialty,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.315068493,Private,0.17367282,Masters,0.220338983,Never-married,Exec-managerial,Not-in-family,White,Female,0.397959184,United-States,>50K
0.424657534,Private,0.122880448,HS-grad,0.13559322,Divorced,Sales,Not-in-family,White,Female,0.295918367,United-States,<=50K
0.260273973,Local-gov,0.163676405,Bachelors,0.203389831,Never-married,Protective-serv,Not-in-family,Black,Male,0.397959184,United-States,<=50K
0.219178082,Private,0.410465313,HS-grad,0.13559322,Never-married,Exec-managerial,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.232876712,Private,0.100849964,Masters,0.220338983,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.465753425,Private,0.08880705,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.479591837,United-States,>50K
0.301369863,State-gov,0.150018335,Assoc-acdm,0.186440678,Divorced,Prof-specialty,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.04109589,Private,0.027613454,HS-grad,0.13559322,Never-married,Other-service,Own-child,White,Male,0.346938776,United-States,<=50K
0.684931507,Local-gov,0.113171142,Some-college,0.152542373,Divorced,Adm-clerical,Not-in-family,Black,Female,0.193877551,United-States,<=50K
0.342465753,Private,0.008024074,Assoc-voc,0.169491525,Never-married,Adm-clerical,Not-in-family,White,Female,0.602040816,United-States,<=50K
0.575342466,Private,0.056797841,11th,0.101694915,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.191780822,Local-gov,0.139475598,HS-grad,0.13559322,Never-married,Protective-serv,Not-in-family,Black,Male,0.397959184,United-States,<=50K
0.02739726,Private,0.24615482,Some-college,0.152542373,Never-married,Other-service,Unmarried,Black,Female,0.295918367,United-States,<=50K
0.410958904,Private,0.012917847,Some-college,0.152542373,Divorced,Exec-managerial,Not-in-family,White,Female,0.479591837,United-States,<=50K
0.698630137,Private,0.104717086,7th-8th,0.050847458,Married-civ-spouse,Other-service,Husband,White,Male,0.295918367,United-States,<=50K
0.178082192,Private,0.053997511,Some-college,0.152542373,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.397959184,United-States,<=50K
0.232876712,Private,0.013398856,HS-grad,0.13559322,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.602040816,United-States,<=50K
0.438356164,Private,0.227151223,7th-8th,0.050847458,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.287671233,Others,0.034360506,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.589041096,Private,0.069279582,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,>50K
0.095890411,Private,0.085127706,Bachelors,0.203389831,Never-married,Adm-clerical,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.01369863,Private,0.103421015,Some-college,0.152542373,Never-married,Handlers-cleaners,Own-child,Black,Female,0.346938776,United-States,<=50K
0.054794521,Private,0.152425421,5th-6th,0.033898305,Married-civ-spouse,Others,Husband,White,Male,0.397959184,Mexico,<=50K
0.424657534,Local-gov,0.155150912,HS-grad,0.13559322,Married-civ-spouse,Tech-support,Wife,White,Female,0.397959184,United-States,>50K
0.479452055,Local-gov,0.21493754,9th,0.06779661,Married-civ-spouse,Other-service,Wife,White,Female,0.397959184,United-States,<=50K
0.424657534,Private,0.132384287,HS-grad,0.13559322,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.315068493,Federal-gov,0.041117084,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.663265306,United-States,>50K
0.04109589,Private,0.115592515,Some-college,0.152542373,Never-married,Tech-support,Own-child,White,Female,0.193877551,United-States,<=50K
0.191780822,Private,0.084446673,HS-grad,0.13559322,Divorced,Sales,Unmarried,White,Female,0.244897959,United-States,<=50K
0.465753425,Private,0.128285166,HS-grad,0.13559322,Never-married,Handlers-cleaners,Own-child,White,Female,0.397959184,United-States,<=50K
0.534246575,Self-emp-not-inc,0.232128679,Masters,0.220338983,Never-married,Sales,Not-in-family,White,Male,0.153061224,United-States,<=50K
0.397260274,Private,0.049238448,Bachelors,0.203389831,Separated,Tech-support,Unmarried,White,Female,0.397959184,United-States,<=50K
0.328767123,Private,0.169941769,Some-college,0.152542373,Separated,Prof-specialty,Own-child,White,Female,0.397959184,United-States,<=50K
0.164383562,Private,0.163923373,5th-6th,0.033898305,Never-married,Other-service,Other-relative,White,Female,0.397959184,El-Salvador,<=50K
0.424657534,Self-emp-not-inc,0.155632602,HS-grad,0.86440678,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.295918367,South,<=50K
0.232876712,Self-emp-inc,0.360171639,HS-grad,0.13559322,Divorced,Sales,Not-in-family,White,Female,0.5,United-States,<=50K
0.342465753,Self-emp-not-inc,0.056593735,Assoc-voc,0.169491525,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,<=50K
0.109589041,Private,0.054981301,HS-grad,0.13559322,Never-married,Other-service,Unmarried,White,Female,0.295918367,Columbia,<=50K
0.410958904,Private,0.089119332,11th,0.101694915,Divorced,Other-service,Unmarried,Black,Female,0.397959184,United-States,<=50K
0.082191781,Private,0.034126465,HS-grad,0.13559322,Never-married,Sales,Own-child,White,Male,0.397959184,United-States,<=50K
0.356164384,Local-gov,0.144817043,Assoc-voc,0.169491525,Married-civ-spouse,Transport-moving,Husband,White,Male,0.214285714,United-States,Others
0.02739726,Local-gov,0.110185076,Some-college,0.152542373,Never-married,Other-service,Own-child,Black,Female,0.346938776,United-States,Others
0.068493151,Others,0.133893309,HS-grad,0.13559322,Never-married,Others,Own-child,White,Male,0.397959184,United-States,<=50K
0.315068493,Local-gov,0.096856297,Bachelors,0.203389831,Divorced,Others,Unmarried,White,Female,0.704081633,United-States,<=50K
0.739726027,Self-emp-inc,0.035205504,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.602040816,United-States,>50K
0.342465753,Private,0.041915817,HS-grad,0.13559322,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.448979592,United-States,<=50K
0.191780822,State-gov,0.369414224,Bachelors,0.203389831,Never-married,Others,Not-in-family,White,Male,0.469387755,United-States,<=50K
0.561643836,Others,0.070331406,HS-grad,0.13559322,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.704081633,United-States,<=50K
0.260273973,Private,0.089634358,11th,0.101694915,Widowed,Other-service,Unmarried,Black,Female,0.112244898,United-States,<=50K
0.191780822,Private,0.10839575,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.653061224,United-States,<=50K
0.328767123,Private,0.07228878,HS-grad,0.13559322,Never-married,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.246575342,Private,0.252389567,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.150684932,Private,0.067545364,Bachelors,0.203389831,Never-married,Prof-specialty,Own-child,White,Female,0.142857143,United-States,<=50K
0.136986301,Private,0.249628698,12th,0.118644068,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0.551020408,United-States,<=50K
0,Private,0.045694493,11th,0.101694915,Never-married,Handlers-cleaners,Own-child,White,Male,0.397959184,Canada,<=50K
0.246575342,Others,0.068538678,HS-grad,0.13559322,Divorced,Sales,Not-in-family,White,Male,0.5,United-States,>50K
0.383561644,Self-emp-not-inc,0.06206989,Some-college,0.152542373,Married-civ-spouse,Other-service,Wife,White,Female,1,United-States,<=50K
0.369863014,Private,0.171886215,Bachelors,0.203389831,Divorced,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.136986301,Private,0.05158022,Assoc-voc,0.169491525,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.397959184,Philippines,<=50K
0.465753425,Private,0.02872651,9th,0.06779661,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.438356164,Private,0.151061996,HS-grad,0.13559322,Widowed,Others,Not-in-family,White,Female,0.448979592,United-States,<=50K
0.643835616,Self-emp-not-inc,0.254279585,10th,0.084745763,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.091836735,United-States,>50K
0.356164384,Private,0.156895335,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.397959184,Mexico,<=50K
0.205479452,Private,0.168234085,HS-grad,0.13559322,Divorced,Craft-repair,Unmarried,White,Male,0.346938776,United-States,<=50K
0.260273973,Private,0.143308022,Assoc-acdm,0.186440678,Never-married,Sales,Not-in-family,Black,Male,0.428571429,United-States,>50K
0.273972603,Private,0.076251151,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,>50K
0.287671233,Private,0.047758001,Assoc-acdm,0.186440678,Divorced,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.123287671,Private,0.250660792,12th,0.118644068,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.452054795,Private,0.077060089,Bachelors,0.203389831,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,>50K
